trip_id,vendor_id,pickup_datetime,dropoff_datetime,passenger_count,pu_zone,do_zone,pickup_latitude,pickup_longitude,dropoff_latitude,dropoff_longitude,trip_distance_miles,rate_code,payment_type,fare_amount,tip_amount,tolls_amount,congestion_surcharge,total_amount
4156,V2,2024-03-08 16:44:00,2024-03-08 16:56:37.895339910,1.0,Manhattan,Manhattan,40.77864300751045,-73.98345858590737,40.77239566693335,-73.94191060922482,2.344,standard,card,16.41,1.9,0.0,2.75,21.06
3260,V1,2024-01-03 07:24:00,2024-01-03 07:30:55.710832614,2.0,Manhattan,Manhattan,40.793825688423404,-73.96061771074557,40.80030387627018,-73.97913952831215,0.973,standard,mobile_wallet,8.09,1.09,0.0,2.75,11.93
7466,V1,2024-02-13 01:14:00,2024-02-13 01:16:54.917996598,1.0,Manhattan,Manhattan,40.797170869004624,-73.96448503485536,40.78618089995408,-73.98304157078942,1.133,standard,card,7.73,1.06,0.0,2.75,11.54
7937,V2,2024-01-13 05:28:00,2024-01-13 05:49:36.338109834,1.0,Manhattan,LaGuardia Airport,40.763176649871816,-73.9882172677573,40.797003648226514,-73.88649755877572,6.055,airport_flat,cash,30.17,0.0,0.0,2.75,32.92
2584,V1,2024-02-16 19:12:00,2024-02-16 19:51:10.003785168,1.0,Manhattan,Brooklyn,40.77816349523114,-74.00018946098778,40.679772693717865,-73.94933143733759,6.992,standard,card,38.47,4.79,0.0,2.75,46.01
2814,V1,2024-03-19 15:56:00,2024-03-19 16:17:25.086340302,3.0,Manhattan,Bronx,40.80014375894221,-73.92639496910536,40.839904623738356,-73.85560111610397,5.184,standard,card,28.15,5.01,0.0,2.75,35.91
6241,V1,2024-03-03 05:56:00,2024-03-03 06:51:44.365871826,3.0,Queens,Manhattan,40.688070954149204,-73.80440380118765,40.81369948620175,-73.97440754219075,12.272,standard,card,61.41,10.31,0.0,0.0,71.72
7072,V2,2024-03-06 10:02:00,2024-03-06 11:00:23.229120990,1.0,Manhattan,JFK Airport,40.786086167500606,-73.94848469978056,40.64677779934639,-73.7794464540462,13.322,airport_flat,cash,68.23,0.0,6.94,2.75,77.92
7229,V2,2024-03-13 00:20:00,2024-03-13 00:31:03.903377280,2.0,Manhattan,Manhattan,40.77286140611353,-73.93856519932048,40.79024048056929,-73.96765598147408,2.052,standard,mobile_wallet,12.58,1.83,0.0,2.75,17.16
3587,V1,2024-02-13 03:43:00,2024-02-13 04:30:50.790229146,4.0,Manhattan,Staten Island,40.76149885516888,-73.98733579344074,40.59427890271871,-74.1427070753597,14.004,standard,mobile_wallet,64.07,7.71,0.0,2.75,74.53
7390,V1,2024-03-03 14:21:00,2024-03-03 14:26:27.146970684,4.0,Manhattan,Manhattan,40.79269892297355,-73.99199606076908,40.774289258017966,-74.01727474138194,2.049,standard,mobile_wallet,11.48,1.72,0.0,2.75,15.95
5267,V2,2024-01-31 20:21:00,2024-01-31 21:10:31.115204550,1.0,Manhattan,Queens,40.797172172356746,-74.01344282038814,40.716755983657116,-73.82295585947469,11.338,standard,card,56.65,8.0,0.0,2.75,67.4
6840,V2,2024-03-27 18:39:00,2024-03-27 20:41:32.287786800,4.0,JFK Airport,Manhattan,40.649067170378366,-73.74246068366068,40.78592833968522,-73.98044000538485,15.535,airport_flat,mobile_wallet,100.9,19.68,6.94,0.0,127.52
2631,V1,2024-01-27 12:36:00,2024-01-27 12:46:54.938965914,4.0,Manhattan,Manhattan,40.77459732167835,-74.00058837749043,40.788997775290774,-73.95447931652146,2.476,standard,card,16.83,2.04,0.0,2.75,21.62
7924,V1,2024-01-13 04:31:00,2024-01-13 05:30:48.341120514,4.0,Brooklyn,Queens,40.70214630334442,-73.9438069700435,40.73686432147943,-73.79051631291632,8.712,standard,card,54.1,7.02,0.0,0.0,61.12
7143,V2,2024-03-25 18:08:00,2024-03-25 18:22:08.109528774,2.0,Bronx,Manhattan,40.81545543165736,-73.89560941842313,40.804049171297564,-73.95237441025785,2.779,standard,cash,16.63,0.0,0.0,0.0,16.63
1081,V1,2024-01-25 17:21:00,2024-01-25 18:09:39.324899592,4.0,Manhattan,Brooklyn,40.78087701203655,-73.97607696405964,40.705152510026274,-73.95681133733754,5.291,standard,card,40.58,7.84,0.0,2.75,51.17
4284,V1,2024-01-04 15:59:00,2024-01-04 16:04:59.375908842,2.0,Manhattan,Manhattan,40.78841765169198,-73.97578219352991,40.76458383280617,-73.96440649832559,1.81,standard,card,14.19,0.92,0.0,2.75,17.86
2086,V2,2024-01-04 14:31:00,2024-01-04 15:19:55.363679358,2.0,Manhattan,JFK Airport,40.77150667276893,-73.97443794338513,40.6741619717132,-73.79748455426197,11.452,airport_flat,cash,57.54,0.0,6.94,2.75,67.23
2453,V2,2024-03-30 00:58:00,2024-03-30 02:33:57.583281270,1.0,Queens,Staten Island,40.727479078214046,-73.79287041541659,40.59430008911027,-74.1340396353091,20.326,standard,cash,102.8,0.0,0.0,0.0,102.8
4967,V1,2024-03-05 03:00:00,2024-03-05 03:43:21.741425958,2.0,Manhattan,Queens,40.78803946182367,-73.96720814061536,40.75079987103546,-73.82739968612775,7.806,standard,card,44.24,9.85,0.0,2.75,56.84
2024,V1,2024-01-29 09:14:00,2024-01-29 09:37:38.267139600,1.0,Manhattan,LaGuardia Airport,40.79158905376565,-73.95323999266157,40.79430397988633,-73.89960643139271,2.361,airport_flat,card,20.62,3.08,6.94,2.75,33.39
5317,V2,2024-03-04 07:39:00,2024-03-04 07:53:53.389299450,2.0,Manhattan,Manhattan,40.77863005330079,-74.00646450563059,40.812865431000695,-74.03871638685827,2.814,standard,card,18.08,2.59,0.0,2.75,23.42
6181,V1,2024-02-29 22:30:00,2024-02-29 23:10:55.324759518,2.0,Manhattan,Brooklyn,40.78506299556393,-73.98703257516419,40.64549929174455,-73.9551632407651,9.816,standard,card,47.94,11.85,0.0,2.75,62.54
227,V1,2024-03-06 15:06:00,2024-03-06 15:59:08.907260016,4.0,Manhattan,Queens,40.788395122221374,-73.98179022864844,40.70848045479022,-73.76956515016926,12.526,standard,mobile_wallet,61.68,6.59,0.0,2.75,71.02
1014,V1,2024-02-13 22:45:00,2024-02-13 23:15:27.365303616,4.0,LaGuardia Airport,Manhattan,40.8125385172873,-73.87664412875799,40.76634886043949,-73.98024083792725,6.307,airport_flat,cash,34.11,0.0,0.0,0.0,34.11
1930,V2,2024-01-08 14:55:00,2024-01-08 15:04:04.504350390,4.0,Brooklyn,Brooklyn,40.70520636127175,-73.92541264462402,40.67171075741798,-73.94576883788731,1.981,standard,cash,11.86,0.0,0.0,0.0,11.86
5679,V1,2024-03-02 12:15:00,2024-03-02 13:15:58.287680910,4.0,Bronx,Brooklyn,40.825213523270556,-73.85840953375686,40.686836099442296,-73.97870299634012,11.3,standard,card,62.62,8.21,0.0,0.0,70.83
1405,V1,2024-01-18 21:21:00,2024-01-18 21:51:33.085322969,2.0,Manhattan,Bronx,40.774121481448645,-73.96694297972105,40.857672525383215,-73.8653184550416,7.882,standard,card,36.85,4.13,0.0,2.75,43.73
2180,V2,2024-01-29 08:44:00,2024-01-29 09:15:47.853274092,3.0,LaGuardia Airport,Queens,40.784015217374375,-73.89504299236097,40.73788606551198,-73.82601756166282,4.908,airport_flat,cash,28.96,0.0,0.0,0.0,28.96
698,V2,2024-02-21 22:51:00,2024-02-21 23:17:30.180896345,3.0,Queens,Manhattan,40.70377424167379,-73.83054094063252,40.80068629966791,-73.9298245628976,8.21,standard,card,37.2,8.16,0.0,0.0,45.36
1125,V2,2024-01-24 19:28:00,2024-01-24 20:42:10.820026770,1.0,Brooklyn,JFK Airport,40.67413078777914,-73.93558448444581,40.64112558649574,-73.77118201707451,8.941,airport_flat,card,59.9,8.8,6.94,0.0,75.64
3896,V1,2024-02-22 21:10:00,2024-02-22 21:49:37.486775418,1.0,Queens,Manhattan,40.74740966503439,-73.793823838924,40.80331069535304,-73.94551737057309,9.116,standard,no_charge,44.84,4.91,0.0,0.0,49.75
1779,V2,2024-02-06 05:02:00,2024-02-06 05:34:37.817092380,1.0,Manhattan,Queens,40.808696846206914,-73.9670288143629,40.735885924732266,-73.81523981255006,9.462,standard,no_charge,42.17,10.37,0.0,2.75,55.29
5138,V2,2024-03-19 19:20:00,2024-03-19 19:41:01.990612169,2.0,Manhattan,Manhattan,40.77391965431439,-73.98448819927779,40.8076976369248,-74.0129115352001,2.915,standard,cash,18.78,0.0,0.0,2.75,21.53
2635,V1,2024-03-28 04:22:00,2024-03-28 05:04:36.726762750,3.0,Brooklyn,Queens,40.65736767183454,-73.95786832864896,40.72818550048415,-73.78405192444588,10.177,standard,cash,47.94,0.0,0.0,0.0,47.94
3490,V2,2024-02-03 20:02:00,2024-02-03 20:59:32.375781420,4.0,Brooklyn,Bronx,40.663809580379095,-73.9735276550378,40.840746031868946,-73.85995308505738,13.361,standard,card,66.5,10.64,0.0,0.0,77.14
1038,V1,2024-03-07 09:35:00,2024-03-07 10:34:31.380379061,1.0,Manhattan,Brooklyn,40.781815103630926,-73.94382236938199,40.661082432944355,-73.96344123395139,8.811,standard,card,53.1,3.64,0.0,2.75,59.49
2257,V2,2024-02-17 15:40:00,2024-02-17 16:53:42.160548216,4.0,LaGuardia Airport,JFK Airport,40.80308599564781,-73.89127239382694,40.63225390131466,-73.7901175611381,13.551,airport_flat,cash,72.49,0.0,0.0,0.0,72.49
5759,V1,2024-03-16 18:47:00,2024-03-16 18:52:02.937922656,2.0,Manhattan,Manhattan,40.76708588007227,-73.9795797392354,40.75288456412419,-73.97597205599358,0.917,standard,card,7.23,1.32,0.0,2.75,11.3
7945,V1,2024-01-11 02:48:00,2024-01-11 03:43:23.251146240,2.0,Queens,Manhattan,40.754388144668006,-73.77716783243903,40.76610444817041,-73.9927764864293,11.084,standard,card,56.76,13.34,0.0,0.0,70.1
314,V2,2024-01-31 22:23:00,2024-01-31 22:29:15.699004116,1.0,Manhattan,Manhattan,40.79789150216418,-73.98776703669556,40.80257570974875,-73.97172771722633,0.955,standard,card,7.89,1.21,0.0,2.75,11.85
2650,V2,2024-03-24 07:09:00,2024-03-24 08:38:40.651635180,4.0,JFK Airport,Manhattan,40.63148454992764,-73.7694256322995,40.78252865245398,-73.96736123863658,14.438,airport_flat,card,82.74,13.01,6.94,0.0,102.69
2282,V1,2024-01-19 04:24:00,2024-01-19 05:14:43.205929824,2.0,Manhattan,JFK Airport,40.76155785782738,-73.97537946379353,40.66623132818796,-73.78385507806298,12.039,airport_flat,cash,57.25,0.0,0.0,2.75,60.0
5768,V1,2024-03-08 02:21:00,2024-03-08 03:03:29.337705636,1.0,Queens,Manhattan,40.72862280188106,-73.81307348127369,40.81344197494256,-73.97739875581914,10.128,standard,card,50.48,11.49,0.0,0.0,61.97
2548,V1,2024-01-07 11:58:00,2024-01-07 12:04:57.337287426,3.0,Manhattan,Manhattan,40.80918930762119,-73.98355913954238,40.783695906044905,-73.99332471073848,2.014,standard,card,12.73,1.62,0.0,2.75,17.1
2160,V1,2024-01-30 23:14:00,2024-01-30 23:39:17.116168458,3.0,Manhattan,Bronx,40.82044690335862,-73.93981072728381,40.83111345013868,-73.83261180664428,5.896,standard,card,27.8,4.44,0.0,2.75,34.99
3138,V2,2024-02-17 15:39:00,2024-02-17 16:03:34.646805126,4.0,Manhattan,LaGuardia Airport,40.783181555503255,-73.9880473445219,40.77058872027472,-73.85825631798774,6.745,airport_flat,card,30.38,7.57,0.0,2.75,40.7
6683,V2,2024-03-20 01:29:00,2024-03-20 01:54:25.574090478,4.0,Queens,LaGuardia Airport,40.71901106066678,-73.80334396025279,40.792677577116365,-73.89242541493036,6.873,airport_flat,cash,-32.61,0.0,6.94,0.0,-32.61
3968,V1,2024-01-20 03:59:00,2024-01-20 04:13:32.613930755,2.0,Manhattan,Manhattan,40.77610162512377,-73.97637223270586,40.78990432842178,-73.92586780942172,3.216,standard,card,17.77,4.06,0.0,2.75,24.58
1429,V1,2024-01-15 18:52:00,2024-01-15 21:54:45.963306870,4.0,Staten Island,Queens,40.586313235635195,-74.15436855750582,40.691607966059955,-73.79468264309119,20.317,standard,cash,142.35,0.0,0.0,0.0,142.35
5712,V1,2024-03-30 13:11:00,2024-03-30 13:42:56.951285016,1.0,Brooklyn,Queens,40.67832318456124,-73.93593427738044,40.720788064053,-73.82860501656545,6.45,standard,card,32.99,1.73,0.0,0.0,34.72
2521,V2,2024-01-31 13:38:00,2024-01-31 13:57:01.538153004,1.0,Manhattan,LaGuardia Airport,40.783336650364745,-73.97072310005444,40.80428039490189,-73.89977080978264,4.137,airport_flat,card,22.72,4.04,0.0,2.75,29.51
7490,V2,2024-03-07 19:50:00,2024-03-07 20:49:50.712382812,4.0,Manhattan,JFK Airport,40.79714254090508,-73.95101744712416,40.64529873541629,-73.79121100581877,13.894,airport_flat,card,67.08,13.8,6.94,2.75,90.57
5823,V2,2024-01-04 07:09:00,2024-01-04 08:34:03.530782356,1.0,Bronx,Manhattan,40.843730602783126,-73.83346818816982,40.76474864869324,-73.9702008552783,9.25,standard,card,65.7,7.88,0.0,0.0,73.58
7453,V2,2024-01-28 14:51:00,2024-01-28 15:59:29.016191478,3.0,Manhattan,JFK Airport,40.806707088939014,-74.00303126591622,40.650428998631796,-73.8328243971703,13.806,airport_flat,card,71.71,12.86,6.94,2.75,94.26
449,V2,2024-02-29 13:27:00,2024-02-29 13:37:28.777848204,2.0,Manhattan,Manhattan,40.787234711832234,-73.95922658140256,40.804990965504665,-73.9980118249603,2.465,standard,cash,14.4,0.0,0.0,2.75,17.15
5488,V2,2024-01-17 14:41:00,2024-01-17 14:47:25.969328574,2.0,Manhattan,Manhattan,40.78392206747268,-73.98204210077023,40.7831913075614,-73.96031201269629,1.188,standard,cash,9.39,0.0,0.0,2.75,12.14
1285,V2,2024-03-14 17:16:00,2024-03-14 18:37:13.441402620,3.0,LaGuardia Airport,Brooklyn,40.79119975532657,-73.92088315168183,40.66548334546007,-73.95589200975317,9.028,airport_flat,card,65.57,15.36,6.94,0.0,87.87
3728,V1,2024-03-18 14:03:00,2024-03-18 14:37:10.387106298,3.0,Manhattan,Queens,40.78748943384027,-73.92494660920784,40.73859419830742,-73.80570824806702,6.862,standard,card,36.72,2.18,0.0,2.75,41.65
362,V1,2024-01-05 13:51:00,2024-01-05 14:36:30.835941954,1.0,Manhattan,LaGuardia Airport,40.76653202969818,-74.02630544076803,40.761103373361365,-73.82638580945292,10.542,airport_flat,mobile_wallet,51.21,9.82,6.94,2.75,70.72
6478,V2,2024-03-29 08:35:00,2024-03-29 09:23:02.956517496,4.0,Brooklyn,JFK Airport,40.64897838819013,-73.91482910487667,40.66644243016689,-73.74944945241315,9.235,airport_flat,cash,49.32,0.0,6.94,0.0,56.26
6409,V2,2024-02-22 03:18:00,2024-02-22 03:54:15.973819704,4.0,Queens,Manhattan,40.71035041561151,-73.78760037399844,40.75286712941071,-73.94845901736237,8.889,standard,,44.91,10.95,0.0,0.0,55.86
2461,V1,2024-03-20 17:49:00,2024-03-20 18:34:41.520287046,1.0,JFK Airport,LaGuardia Airport,40.64706877433137,-73.79130200164417,40.79400281750215,-73.85554803281023,11.368,airport_flat,cash,54.68,0.0,0.0,0.0,54.68
23,V1,2024-02-08 08:30:00,2024-02-08 08:48:40.005076746,2.0,LaGuardia Airport,LaGuardia Airport,40.77687190784635,-73.90154324833217,40.77009464658197,-73.86186683250318,2.177,airport_flat,card,18.82,2.94,6.94,0.0,28.7
2067,V1,2024-02-11 07:50:00,2024-02-11 08:22:05.401165596,2.0,Brooklyn,Manhattan,40.70521812869474,-73.93335785418441,40.7679471518466,-73.99151388190367,5.17,standard,cash,32.76,0.0,0.0,0.0,32.76
1654,V2,2024-02-06 22:44:00,2024-02-06 23:48:53.478757500,3.0,Manhattan,Queens,40.80115691981564,-73.98136723750687,40.686028853989484,-73.78856752414147,12.786,standard,card,68.46,15.47,0.0,2.75,86.68
703,V2,2024-01-26 08:53:00,2024-01-26 09:29:21.609049224,3.0,Manhattan,Manhattan,40.760291357910184,-73.9833560158121,40.825529491027794,-73.97278964475738,4.332,standard,cash,31.35,0.0,0.0,2.75,34.1
5825,V1,2024-02-05 12:30:00,2024-02-05 12:34:52.729185846,3.0,Manhattan,Manhattan,40.8000288494685,-73.96766426717888,40.80242757081151,-73.96336210575475,0.336,standard,mobile_wallet,6.3,0.64,0.0,2.75,9.69
2744,V1,2024-02-29 10:54:00,2024-02-29 12:10:22.767598218,3.0,Bronx,JFK Airport,40.84762774074665,-73.88000844793027,40.626695276756365,-73.79887978274537,15.657,airport_flat,card,81.19,11.57,6.94,0.0,99.7
1377,V1,2024-01-29 03:46:00,2024-01-29 04:11:11.600619378,4.0,Queens,LaGuardia Airport,40.72887464399497,-73.78965293939355,40.74432364208121,-73.89515089428605,5.464,airport_flat,card,28.61,4.67,0.0,0.0,33.28
6536,V2,2024-03-21 13:04:00,2024-03-21 13:46:40.593187668,3.0,Manhattan,Queens,40.81851608017707,-73.9668461225339,40.72097267654853,-73.80886560683807,10.49,standard,cash,51.21,0.0,0.0,2.75,53.96
2469,V2,2024-02-16 14:04:00,2024-02-16 14:58:40.010382024,4.0,Queens,Brooklyn,40.715898576155915,-73.73643083844368,40.70587108261302,-73.9101620917573,8.968,standard,card,53.04,3.04,0.0,0.0,56.08
3755,V1,2024-01-21 14:29:00,2024-01-21 14:58:12.153729624,4.0,Brooklyn,Queens,40.690007490491155,-73.92569274934236,40.74681799043335,-73.79627296348922,8.042,standard,card,40.08,2.24,0.0,0.0,42.32
2326,V2,2024-03-17 17:40:00,2024-03-17 18:13:59.082167256,1.0,LaGuardia Airport,Manhattan,40.73696788668981,-73.8761291800676,40.76819593835003,-73.94960328842001,4.302,airport_flat,card,31.12,3.47,6.94,0.0,41.53
461,V1,2024-01-19 12:19:00,2024-01-19 13:01:04.266731598,1.0,Brooklyn,LaGuardia Airport,40.65980853940235,-73.97533298908478,40.76285106651787,-73.85591894265319,9.448,airport_flat,card,47.69,10.46,0.0,0.0,58.15
4184,V2,2024-03-07 17:20:00,2024-03-07 18:35:15.521804046,2.0,Brooklyn,Queens,40.66415142462673,-73.94149073171543,40.71928630255327,-73.79480387426236,8.837,standard,cash,60.28,0.0,0.0,0.0,60.28
4083,V2,2024-02-25 19:21:00,2024-02-25 19:55:18.846077892,2.0,Bronx,Manhattan,40.83556864703291,-73.8583648330835,40.764305509266386,-73.92429002399115,5.987,standard,card,34.43,8.22,0.0,0.0,42.65
1487,V2,2024-03-08 20:15:00,2024-03-08 20:41:48.864842784,3.0,LaGuardia Airport,Queens,40.75291671560027,-73.89012171848033,40.7137261709026,-73.768437623955,6.599,airport_flat,card,-32.79,6.28,6.94,0.0,-32.79
3679,V2,2024-01-05 09:39:00,2024-01-05 10:34:17.576736672,1.0,Manhattan,Brooklyn,40.79112812773546,-73.9589467753167,40.696886408236125,-73.94090543309426,6.829,standard,card,46.39,5.47,0.0,2.75,54.61
283,V1,2024-02-02 10:00:00,2024-02-02 10:03:00.229740720,1.0,Manhattan,Manhattan,40.818090976575675,-73.94361879313529,40.81242435148044,-73.97201736278595,1.683,standard,card,9.05,0.62,0.0,2.75,12.42
4559,V2,2024-03-07 06:59:00,2024-03-07 07:39:43.676439966,3.0,Manhattan,Queens,40.7575845372137,-73.95492219885814,40.694907361069454,-73.78933422652318,9.268,standard,cash,44.85,0.0,0.0,2.75,47.6
4309,V1,2024-02-08 02:19:00,2024-02-08 03:01:27.425295930,3.0,LaGuardia Airport,Queens,40.77946068415276,-73.87561734384875,40.736636511639844,-73.80169709598611,5.305,airport_flat,mobile_wallet,38.06,8.67,6.94,0.0,53.67
4866,V2,2024-03-13 16:02:00,2024-03-13 18:31:26.544821562,1.0,Manhattan,JFK Airport,0.0,0.0,40.62566410919703,-73.77266316582988,15.773,airport_flat,card,114.08,16.98,0.0,2.75,133.81
3538,V2,2024-03-14 18:31:00,2024-03-14 19:23:24.865862274,4.0,Queens,Manhattan,40.744240869521526,-73.79461381626761,40.81037630776978,-73.95473167194048,9.46,standard,card,53.75,5.25,0.0,0.0,59.0
6282,V2,2024-03-07 06:26:00,2024-03-07 06:36:27.228226248,3.0,Manhattan,Manhattan,40.771514620818415,-73.97374234811643,40.80103834212622,-73.9852163813853,2.236,standard,cash,15.88,0.0,0.0,2.75,18.63
2582,V2,2024-03-04 12:06:00,2024-03-04 13:12:20.237286114,4.0,JFK Airport,Manhattan,40.644891864681554,-73.80303108602448,40.79071478804292,-73.98217289674803,13.865,airport_flat,card,70.1,14.88,0.0,0.0,84.98
1369,V2,2024-02-21 06:18:00,2024-02-21 06:57:35.759419806,1.0,Manhattan,Bronx,40.78500094126195,-73.94457277615169,40.84782415771115,-73.83832144666839,6.973,standard,card,39.96,8.81,0.0,2.75,51.52
7253,V1,2024-03-22 05:18:00,2024-03-22 05:24:29.884668954,3.0,JFK Airport,JFK Airport,40.651005261150814,-73.77601986713927,40.65822285797278,-73.74696100293683,1.944,airport_flat,cash,9.67,0.0,0.0,0.0,9.67
6857,V2,2024-01-18 10:03:00,2024-01-18 10:43:59.967285120,1.0,Manhattan,Queens,40.773786203300496,-73.94284318486879,40.75117602593137,-73.78510736117296,8.483,standard,card,44.06,3.55,0.0,2.75,50.36
598,V2,2024-01-28 08:20:00,2024-01-28 08:37:44.776915656,2.0,Queens,Queens,40.74092529782863,-73.76330811662265,40.71482417599706,-73.80580906313058,2.883,standard,cash,19.04,0.0,0.0,0.0,19.04
4352,V1,2024-02-13 14:35:00,2024-02-13 14:58:19.488698016,4.0,Manhattan,Brooklyn,40.761661507942215,-73.95383220726711,40.66709668134609,-73.93615334295353,7.126,standard,card,34.47,4.18,0.0,2.75,41.4
6532,V2,2024-01-02 08:21:00,2024-01-02 08:43:46.312904136,3.0,LaGuardia Airport,Manhattan,40.811118748582096,-73.88969785050891,40.80382654166976,-73.96206538986989,3.333,airport_flat,cash,20.8,0.0,6.94,0.0,27.74
4759,V1,2024-01-23 21:55:00,2024-01-23 22:00:08.283788970,1.0,Manhattan,Manhattan,40.7806384735204,-73.9711938136966,40.76424722292158,-73.96107115791915,1.171,standard,card,8.65,0.69,0.0,2.75,12.09
7979,V1,2024-02-08 09:06:00,2024-02-08 09:42:50.395600764,1.0,LaGuardia Airport,Manhattan,40.760480541792596,-73.8798039718924,40.78896634026911,-73.9803228453956,5.612,airport_flat,card,34.54,3.37,6.94,0.0,44.85
7574,V1,2024-01-12 11:17:00,2024-01-12 11:39:22.440835032,4.0,Manhattan,Bronx,40.797348664940635,-73.95017459509856,40.83611863018647,-73.8517703497336,5.76,standard,cash,29.42,0.0,0.0,2.75,32.17
5248,V2,2024-01-03 07:46:00,2024-01-03 08:08:27.889756278,3.0,Manhattan,Manhattan,40.75801045772033,-73.93726413813405,40.78621653054842,-74.0000438715207,3.955,standard,mobile_wallet,23.46,4.64,0.0,2.75,30.85
3469,V2,2024-02-25 05:42:00,2024-02-25 07:02:35.253879126,1.0,Manhattan,JFK Airport,40.77501076545401,-74.00149014447986,40.66047799458835,-73.77077121999251,14.455,airport_flat,card,76.87,14.83,6.94,2.75,101.39
5145,V1,2024-02-13 16:00:00,2024-02-13 16:33:53.558408688,1.0,Manhattan,Manhattan,40.780486364613225,-73.9606990266712,40.80079604738208,-73.99515619394543,2.4,standard,card,26.85,1.57,0.0,2.75,31.17
2991,V2,2024-02-13 17:52:00,2024-02-13 19:32:49.515536772,2.0,Staten Island,Queens,40.57872931800077,-74.14381255935123,40.72935639695568,-73.80734323205455,20.106,standard,card,104.0,15.29,0.0,0.0,119.29
7155,V1,2024-02-01 23:46:00,2024-02-01 23:58:29.495377548,1.0,JFK Airport,Queens,40.660899171060485,-73.79810835159644,40.70201336742097,-73.76350950460497,3.421,airport_flat,cash,18.43,0.0,0.0,0.0,18.43
7881,V2,2024-03-17 17:56:00,2024-03-17 18:10:01.842691164,3.0,Manhattan,Manhattan,40.76653831552218,-73.97282888311153,40.78695570121824,-73.93766597477739,2.592,standard,card,16.79,2.99,0.0,2.75,22.53
2545,V2,2024-03-18 19:57:00,2024-03-18 21:13:36.647629596,1.0,Brooklyn,Manhattan,40.6871215620311,-73.94298663038414,40.80180622964673,-73.93939219206675,8.15,standard,cash,58.03,0.0,0.0,0.0,58.03
5982,V1,2024-02-02 19:57:00,2024-02-02 20:48:54.153713028,2.0,Brooklyn,Manhattan,40.63913687974942,-73.96238665567493,40.75158493645496,-73.96576866335637,7.386,standard,card,43.74,3.92,0.0,0.0,47.66
5894,V2,2024-02-03 03:17:00,2024-02-03 04:04:17.957239134,1.0,JFK Airport,Brooklyn,40.646496746029875,-73.77676467802792,40.666334570305466,-73.9620484071559,9.483,airport_flat,card,50.42,12.55,6.94,0.0,69.91
4067,V2,2024-01-21 18:49:00,2024-01-21 18:50:00.000000000,2.0,Manhattan,Manhattan,40.78824973413114,-73.96100733055957,40.79186954438533,-73.97715779056732,0.535,standard,card,4.96,0.78,0.0,2.75,8.49
3989,V2,2024-02-02 11:47:00,2024-02-02 11:59:10.060489128,4.0,LaGuardia Airport,LaGuardia Airport,40.82269431762566,-73.86498854191744,40.78979528712518,-73.87709915270524,2.523,airport_flat,cash,14.05,0.0,0.0,0.0,14.05
7762,V1,2024-03-16 21:52:00,2024-03-16 21:56:22.328143962,2.0,LaGuardia Airport,LaGuardia Airport,0.0,0.0,40.793793845489624,-73.8556463040646,1.342,airport_flat,card,9.28,1.16,0.0,0.0,10.44
686,V1,2024-03-29 06:04:00,2024-03-29 06:09:04.547020926,3.0,Manhattan,Manhattan,40.76611325675697,-73.97329963088352,40.78057671903902,-73.96261360535146,1.203,standard,card,8.95,1.34,0.0,2.75,13.04
6278,V1,2024-03-11 17:21:00,2024-03-11 18:11:53.157501858,2.0,Queens,Manhattan,40.74281721432488,-73.76579505426214,40.756198002946455,-73.95883168409573,9.843,standard,card,53.16,12.78,0.0,0.0,65.94
3244,V1,2024-03-04 01:14:00,2024-03-04 01:53:07.257967014,1.0,Manhattan,Queens,40.76059048788431,-73.92816135602965,40.70115789123358,-73.81392536046503,7.638,standard,cash,39.51,0.0,0.0,2.75,42.26
6227,V2,2024-01-15 15:58:00,2024-01-15 16:27:15.379146131,3.0,Brooklyn,Manhattan,40.70288650437141,-73.94231466095812,40.80245538608084,-73.97643083362446,6.917,standard,cash,33.09,0.0,0.0,0.0,33.09
4084,V1,2024-03-06 17:07:00,2024-03-06 18:13:17.298730854,2.0,Manhattan,Queens,40.806987140616265,-73.96510947297816,40.74814098391033,-73.80473448249722,9.364,standard,card,56.08,6.6,0.0,2.75,65.43
2838,V2,2024-03-14 10:20:00,2024-03-14 11:17:46.321382124,1.0,Manhattan,Bronx,40.76922388894466,-73.96721668687067,40.86651169758447,-73.84888020023104,9.746,standard,card,55.76,9.71,0.0,2.75,68.22
3698,V2,2024-01-23 09:36:00,2024-01-23 10:33:02.683414704,3.0,Manhattan,Brooklyn,40.79103970675198,-73.98392111542724,40.685046799628644,-73.94083999811735,8.098,standard,card,50.49,6.21,0.0,2.75,59.45
4942,V2,2024-01-10 14:48:00,2024-01-10 15:26:14.208594510,4.0,Manhattan,Brooklyn,40.78462391418151,-74.00038870526676,40.654074911546395,-73.93082768738783,9.981,standard,cash,48.04,0.0,0.0,2.75,50.79
7049,V1,2024-02-10 07:58:00,2024-02-10 09:35:42.669505500,4.0,Brooklyn,Queens,40.68855930535206,-73.94229357092507,40.743420730217146,-73.81025909213531,7.52,standard,card,68.4,15.73,0.0,0.0,84.13
4041,V2,2024-02-02 02:53:00,2024-02-02 03:26:43.722828084,4.0,Brooklyn,Manhattan,40.681136261734686,-73.95365988260423,40.80687233890111,-73.96893063740082,8.98,standard,cash,44.79,0.0,0.0,0.0,44.79
