InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country
545402,84406B,CREAM CUPID HEARTS COAT HANGER,6,2010-09-22 04:16:00,8.32,13065.0,United Kingdom
544247,22383,LUNCH BAG SUKI DESIGN,3,2011-03-03 18:48:00,18.69,12896.0,Germany
540110,20725,LUNCH BAG RED RETROSPOT,6,2010-05-24 05:43:00,13.05,12505.0,Germany
544644,23203,JUMBO BAG VINTAGE DOILY,2,2011-02-26 11:25:00,8.04,12972.0,United Kingdom
536725,21212,PACK OF 72 RETROSPOT CAKE CASES,8,2010-11-30 15:37:00,9.84,12361.0,United Kingdom
540152,22960,JAM MAKING SET WITH JARS,8,2011-04-02 00:34:00,11.07,12506.0,United Kingdom
C543950,22138,BAKING SET 9 PIECE RETROSPOT,-3,2011-10-13 12:32:00,3.89,12815.0,United Kingdom
539350,47566,PARTY BUNTING,6,2011-03-06 12:37:00,5.46,12472.0,United Kingdom
541347,84879,ASSORTED COLOUR BIRD ORNAMENT,7,2011-11-18 13:18:00,5.01,12599.0,Germany
540402,21212,PACK OF 72 RETROSPOT CAKE CASES,4,2010-07-24 22:34:00,4.79,12520.0,United Kingdom
541339,22138,BAKING SET 9 PIECE RETROSPOT,6,2011-08-22 14:18:00,2.94,12597.0,United Kingdom
544578,23245,SET OF 3 REGENCY CAKE TINS,4,2011-01-09 15:54:00,6.52,12965.0,EIRE
C545991,21931,JUMBO STORAGE BAG SUKI,-2,2010-01-30 19:20:00,4.46,13133.0,United Kingdom
545873,22197,POPCORN HOLDER,9,2011-04-20 00:22:00,7.56,13119.0,Belgium
540169,21212,PACK OF 72 RETROSPOT CAKE CASES,5,2011-04-13 21:32:00,4.51,12507.0,United Kingdom
536598,22383,LUNCH BAG SUKI DESIGN,6,2011-10-19 22:59:00,9.91,12354.0,United Kingdom
543007,47566,PARTY BUNTING,4,2010-08-18 13:52:00,4.23,12735.0,United Kingdom
536893,71053,WHITE METAL LANTERN,9,2011-07-22 09:35:00,9.53,12368.0,Portugal
545293,20725,LUNCH BAG RED RETROSPOT,6,2011-06-20 07:07:00,2.5,,United Kingdom
538484,23245,SET OF 3 REGENCY CAKE TINS,5,2010-02-06 22:44:00,6.33,12439.0,United Kingdom
C537349,84879,ASSORTED COLOUR BIRD ORNAMENT,-5,2011-10-27 21:38:00,7.07,12386.0,Spain
541089,22720,SET OF 3 CAKE TINS PANTRY DESIGN,9,2011-11-20 01:46:00,7.08,12574.0,United Kingdom
541196,84406B,CREAM CUPID HEARTS COAT HANGER,9,2011-10-08 03:33:00,6.02,,United Kingdom
537675,22383,LUNCH BAG SUKI DESIGN,8,2011-06-13 17:12:00,11.03,12403.0,United Kingdom
542292,71053,WHITE METAL LANTERN,10,2011-02-12 03:27:00,5.15,12674.0,United Kingdom
539187,22383,LUNCH BAG SUKI DESIGN,3,2011-05-10 08:28:00,13.92,12467.0,United Kingdom
546862,20725,LUNCH BAG RED RETROSPOT,3,2011-11-30 19:52:00,5.27,13487.0,United Kingdom
536977,22720,SET OF 3 CAKE TINS PANTRY DESIGN,4,2010-12-27 02:52:00,10.34,12371.0,United Kingdom
544398,22960,JAM MAKING SET WITH JARS,7,2011-04-14 01:20:00,23.06,12936.0,Germany
538896,71053,WHITE METAL LANTERN,5,2011-01-25 02:23:00,11.51,12453.0,United Kingdom
546329,22720,SET OF 3 CAKE TINS PANTRY DESIGN,9,2010-11-02 11:29:00,7.86,13172.0,United Kingdom
543004,84879,ASSORTED COLOUR BIRD ORNAMENT,5,2011-10-05 07:58:00,7.4,12734.0,France
538640,23245,SET OF 3 REGENCY CAKE TINS,4,2011-03-13 12:20:00,5.89,12443.0,Germany
544331,23298,SPOTTY BUNTING,3,2011-03-18 17:57:00,21.82,12920.0,United Kingdom
544192,22457,NATURAL SLATE HEART CHALKBOARD,2,2010-10-06 08:16:00,11.65,12882.0,United Kingdom
543153,22383,LUNCH BAG SUKI DESIGN,7,2011-08-11 07:06:00,4.39,12747.0,Portugal
537804,22457,NATURAL SLATE HEART CHALKBOARD,8,2010-08-03 08:15:00,8.65,12410.0,United Kingdom
541733,23203,JUMBO BAG VINTAGE DOILY,4,2011-02-09 03:57:00,3.82,12628.0,United Kingdom
547092,22086,PAPER CHAIN KIT 50'S CHRISTMAS,5,2011-11-20 13:59:00,2.74,13625.0,United Kingdom
536365,22960,JAM MAKING SET WITH JARS,3,2011-12-02 09:04:00,8.07,12346.0,United Kingdom
544038,22457,NATURAL SLATE HEART CHALKBOARD,5,2011-11-14 12:06:00,13.0,12839.0,France
543462,21212,PACK OF 72 RETROSPOT CAKE CASES,7,2011-08-21 10:41:00,2.62,12774.0,United Kingdom
539319,71053,WHITE METAL LANTERN,3,2011-06-17 18:47:00,13.42,12471.0,United Kingdom
545468,20725,LUNCH BAG RED RETROSPOT,5,2010-04-17 08:10:00,5.8,13073.0,United Kingdom
537521,20725,LUNCH BAG RED RETROSPOT,4,2010-08-19 04:16:00,10.65,12397.0,Spain
538994,21212,PACK OF 72 RETROSPOT CAKE CASES,8,2011-11-20 11:18:00,10.42,12459.0,United Kingdom
537104,23203,JUMBO BAG VINTAGE DOILY,9,2011-05-02 16:12:00,10.54,,United Kingdom
544347,21212,PACK OF 72 RETROSPOT CAKE CASES,2,2011-09-21 02:06:00,18.96,12925.0,United Kingdom
545225,23298,SPOTTY BUNTING,8,2011-04-25 02:26:00,2.84,13044.0,Germany
536750,23203,JUMBO BAG VINTAGE DOILY,5,2011-11-09 23:21:00,13.64,12362.0,Netherlands
546156,21730,GLASS STAR FROSTED T-LIGHT HOLDER,4,2010-10-30 15:37:00,7.65,13152.0,United Kingdom
545297,22720,SET OF 3 CAKE TINS PANTRY DESIGN,3,2010-06-08 18:49:00,7.07,13054.0,United Kingdom
542917,71053,WHITE METAL LANTERN,8,2011-04-06 07:52:00,5.68,12726.0,Australia
543474,21730,GLASS STAR FROSTED T-LIGHT HOLDER,5,2011-10-25 02:16:00,3.59,12776.0,Australia
542321,71053,WHITE METAL LANTERN,7,2010-05-14 05:52:00,5.6,12676.0,United Kingdom
541550,22423,REGENCY CAKESTAND 3 TIER,11,2010-12-29 08:09:00,6.88,12615.0,United Kingdom
539946,23298,SPOTTY BUNTING,4,2010-05-09 15:20:00,6.42,,United Kingdom
544252,21931,JUMBO STORAGE BAG SUKI,3,2010-11-29 22:05:00,11.65,12898.0,United Kingdom
545611,22138,BAKING SET 9 PIECE RETROSPOT,3,2010-09-30 06:33:00,5.67,13086.0,EIRE
546566,47566,PARTY BUNTING,8,2010-07-01 09:11:00,3.85,13303.0,United Kingdom
541925,84406B,CREAM CUPID HEARTS COAT HANGER,5,2011-05-05 02:15:00,6.44,12645.0,United Kingdom
539699,85123A,WHITE HANGING HEART T-LIGHT HOLDER,3,2010-12-02 07:40:00,11.56,12488.0,United Kingdom
539029,22383,LUNCH BAG SUKI DESIGN,5,2010-07-20 05:33:00,4.07,12461.0,United Kingdom
542864,23203,JUMBO BAG VINTAGE DOILY,9,2010-07-22 23:40:00,5.38,12722.0,Belgium
539407,21931,JUMBO STORAGE BAG SUKI,2,2011-02-18 15:19:00,10.1,12474.0,Portugal
539880,23298,SPOTTY BUNTING,3,2010-08-11 14:33:00,11.46,12497.0,Portugal
544159,22720,SET OF 3 CAKE TINS PANTRY DESIGN,4,2011-05-04 17:49:00,20.88,12874.0,United Kingdom
543974,47566,PARTY BUNTING,2,2010-08-16 12:58:00,23.58,12822.0,United Kingdom
545548,22086,PAPER CHAIN KIT 50'S CHRISTMAS,5,2011-03-27 21:44:00,6.97,13080.0,United Kingdom
542562,22960,JAM MAKING SET WITH JARS,6,2011-10-21 11:11:00,6.3,12698.0,Spain
546128,21730,GLASS STAR FROSTED T-LIGHT HOLDER,8,2011-01-02 13:51:00,6.9,13148.0,Belgium
537200,22457,NATURAL SLATE HEART CHALKBOARD,5,2011-02-06 14:19:00,13.53,12380.0,United Kingdom
539998,47566,PARTY BUNTING,6,2011-06-12 14:33:00,7.74,12501.0,EIRE
539482,20725,LUNCH BAG RED RETROSPOT,4,2010-05-04 11:00:00,4.43,12477.0,United Kingdom
544483,22423,REGENCY CAKESTAND 3 TIER,5,2010-12-06 09:27:00,6.44,12956.0,United Kingdom
539902,21212,PACK OF 72 RETROSPOT CAKE CASES,5,2011-06-01 17:35:00,6.49,12498.0,France
541511,47566,PARTY BUNTING,4,2011-01-24 22:09:00,6.91,12612.0,United Kingdom
541069,47566,PARTY BUNTING,1,2011-10-25 06:01:00,2.88,12572.0,EIRE
544823,84879,ASSORTED COLOUR BIRD ORNAMENT,7,2010-11-14 12:47:00,6.94,12996.0,United Kingdom
543947,84406B,CREAM CUPID HEARTS COAT HANGER,9,2011-09-04 09:53:00,6.63,12815.0,United Kingdom
536975,20725,LUNCH BAG RED RETROSPOT,4,2010-12-04 08:12:00,11.06,12371.0,United Kingdom
538006,71053,WHITE METAL LANTERN,5,2011-07-27 03:17:00,11.99,12417.0,Australia
546431,71053,WHITE METAL LANTERN,4,2010-06-16 23:57:00,2.59,13216.0,Belgium
540108,22720,SET OF 3 CAKE TINS PANTRY DESIGN,6,2010-04-15 02:44:00,4.49,,Germany
537596,21931,JUMBO STORAGE BAG SUKI,5,2011-06-12 20:18:00,4.64,12400.0,United Kingdom
543770,21730,GLASS STAR FROSTED T-LIGHT HOLDER,5,2011-11-14 04:18:00,3.53,12803.0,United Kingdom
536799,23298,SPOTTY BUNTING,1,2011-10-26 03:37:00,6.05,12365.0,United Kingdom
544538,21931,JUMBO STORAGE BAG SUKI,7,2010-08-27 09:59:00,8.5,12961.0,Spain
539916,21931,JUMBO STORAGE BAG SUKI,3,2010-04-20 07:20:00,4.45,12499.0,United Kingdom
539373,22086,PAPER CHAIN KIT 50'S CHRISTMAS,1,2010-10-11 13:59:00,12.16,,United Kingdom
542212,22960,JAM MAKING SET WITH JARS,3,2010-01-14 12:32:00,7.4,12668.0,United Kingdom
544296,71053,WHITE METAL LANTERN,4,2011-09-19 03:04:00,29.76,12910.0,United Kingdom
536564,84406B,CREAM CUPID HEARTS COAT HANGER,6,2011-10-07 14:12:00,13.47,12353.0,United Kingdom
540456,22138,BAKING SET 9 PIECE RETROSPOT,5,2011-08-02 18:28:00,6.7,,United Kingdom
544693,84406B,CREAM CUPID HEARTS COAT HANGER,4,2011-03-18 16:26:00,8.79,12979.0,United Kingdom
544034,22086,PAPER CHAIN KIT 50'S CHRISTMAS,4,2011-09-28 07:52:00,24.9,12837.0,EIRE
540400,20725,LUNCH BAG RED RETROSPOT,6,2010-06-20 14:29:00,6.71,12520.0,United Kingdom
541610,21931,JUMBO STORAGE BAG SUKI,4,2011-05-31 12:21:00,0.0,12618.0,Portugal
538825,22383,LUNCH BAG SUKI DESIGN,9,2011-08-01 17:08:00,13.64,12450.0,United Kingdom
538374,21212,PACK OF 72 RETROSPOT CAKE CASES,10,2011-07-19 01:22:00,4.16,12433.0,United Kingdom
538113,21931,JUMBO STORAGE BAG SUKI,5,2011-01-18 17:37:00,13.1,12425.0,United Kingdom
545080,22138,BAKING SET 9 PIECE RETROSPOT,6,2010-08-20 09:23:00,4.04,13025.0,United Kingdom
541874,22720,SET OF 3 CAKE TINS PANTRY DESIGN,2,2011-05-31 11:22:00,6.55,12641.0,United Kingdom
544183,47566,PARTY BUNTING,4,2011-09-22 02:17:00,20.13,12880.0,United Kingdom
540775,84406B,CREAM CUPID HEARTS COAT HANGER,6,2010-08-01 22:09:00,3.77,12549.0,United Kingdom
539370,85123A,WHITE HANGING HEART T-LIGHT HOLDER,1,2010-08-27 14:24:00,10.39,12473.0,United Kingdom
537847,22423,REGENCY CAKESTAND 3 TIER,9,2010-10-15 01:17:00,11.73,12411.0,Netherlands
538538,23203,JUMBO BAG VINTAGE DOILY,7,2010-06-23 14:39:00,6.07,12440.0,United Kingdom
542169,22383,LUNCH BAG SUKI DESIGN,7,2011-01-20 19:45:00,4.02,12665.0,United Kingdom
541035,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,2011-02-25 00:32:00,3.82,12569.0,United Kingdom
545724,22138,BAKING SET 9 PIECE RETROSPOT,10,2011-02-18 11:53:00,6.01,13100.0,Australia
544626,22960,JAM MAKING SET WITH JARS,4,2010-03-13 22:03:00,2.64,12971.0,Spain
539817,22138,BAKING SET 9 PIECE RETROSPOT,4,2010-12-09 11:30:00,12.96,12494.0,United Kingdom
541505,22383,LUNCH BAG SUKI DESIGN,8,2011-04-30 03:34:00,3.77,12611.0,France
541388,21931,JUMBO STORAGE BAG SUKI,7,2010-10-06 04:26:00,2.74,12602.0,United Kingdom
542959,21931,JUMBO STORAGE BAG SUKI,4,2010-06-29 07:34:00,5.13,12731.0,United Kingdom
539590,22383,LUNCH BAG SUKI DESIGN,5,2011-05-19 06:51:00,7.87,12481.0,Belgium
542184,84879,ASSORTED COLOUR BIRD ORNAMENT,7,2011-02-09 12:11:00,5.76,12666.0,EIRE
544427,21212,PACK OF 72 RETROSPOT CAKE CASES,8,2011-08-20 14:04:00,23.81,12945.0,United Kingdom
542018,22197,POPCORN HOLDER,8,2010-05-11 16:32:00,7.7,12653.0,France
545893,22197,POPCORN HOLDER,7,2011-03-16 20:16:00,4.59,13121.0,Australia
536955,85123A,WHITE HANGING HEART T-LIGHT HOLDER,5,2011-06-16 13:46:00,13.66,12370.0,United Kingdom
537171,22086,PAPER CHAIN KIT 50'S CHRISTMAS,5,2010-11-26 08:22:00,9.7,12379.0,Germany
538937,22720,SET OF 3 CAKE TINS PANTRY DESIGN,9,2011-02-07 06:31:00,11.71,12456.0,United Kingdom
542801,22197,POPCORN HOLDER,3,2011-01-03 01:38:00,5.72,12717.0,United Kingdom
536902,23298,SPOTTY BUNTING,3,2011-10-22 21:51:00,11.12,12368.0,Portugal
540185,47566,PARTY BUNTING,8,2011-06-17 16:21:00,6.2,12508.0,Portugal
544031,21212,PACK OF 72 RETROSPOT CAKE CASES,10,2010-11-19 19:11:00,20.68,,EIRE
537818,84879,ASSORTED COLOUR BIRD ORNAMENT,5,2011-04-05 17:40:00,8.37,12410.0,United Kingdom
545761,22086,PAPER CHAIN KIT 50'S CHRISTMAS,3,2010-08-14 11:33:00,6.17,13105.0,United Kingdom
539160,47566,PARTY BUNTING,9,2010-04-14 02:18:00,13.33,12467.0,United Kingdom
540634,22138,BAKING SET 9 PIECE RETROSPOT,9,2011-02-21 17:20:00,6.35,12539.0,United Kingdom
544669,22086,PAPER CHAIN KIT 50'S CHRISTMAS,8,2011-03-09 00:24:00,4.26,12977.0,United Kingdom
538890,23203,JUMBO BAG VINTAGE DOILY,3,2010-11-11 11:19:00,5.43,12453.0,United Kingdom
537876,22086,PAPER CHAIN KIT 50'S CHRISTMAS,4,2010-08-22 14:19:00,9.35,12412.0,United Kingdom
540510,85123A,WHITE HANGING HEART T-LIGHT HOLDER,10,2010-10-18 22:59:00,5.68,12529.0,Germany
544239,22383,LUNCH BAG SUKI DESIGN,3,2010-07-11 22:21:00,15.19,12895.0,United Kingdom
541162,23203,JUMBO BAG VINTAGE DOILY,4,2011-10-28 00:56:00,7.12,12582.0,United Kingdom
538059,47566,PARTY BUNTING,4,2011-03-14 06:03:00,12.17,12420.0,Germany
546520,22720,SET OF 3 CAKE TINS PANTRY DESIGN,6,2010-11-17 02:35:00,3.23,13271.0,United Kingdom
539470,22457,NATURAL SLATE HEART CHALKBOARD,12,2011-09-04 11:08:00,8.66,12476.0,United Kingdom
537643,71053,WHITE METAL LANTERN,4,2011-06-29 01:29:00,9.38,12402.0,United Kingdom
536406,21212,PACK OF 72 RETROSPOT CAKE CASES,2,2011-09-03 07:54:00,7.88,12347.0,United Kingdom
540996,22457,NATURAL SLATE HEART CHALKBOARD,5,2011-03-27 04:06:00,6.53,12565.0,Netherlands
545338,23298,SPOTTY BUNTING,6,2011-03-29 23:40:00,7.66,13057.0,Portugal
545673,47566,PARTY BUNTING,10,2011-04-24 22:29:00,6.85,13094.0,Netherlands
537100,22423,REGENCY CAKESTAND 3 TIER,8,2010-12-24 09:44:00,9.49,12377.0,United Kingdom
539558,85123A,WHITE HANGING HEART T-LIGHT HOLDER,5,2011-02-20 22:34:00,7.09,12479.0,United Kingdom
543334,20725,LUNCH BAG RED RETROSPOT,5,2011-04-03 10:57:00,5.75,12764.0,Germany
539020,23245,SET OF 3 REGENCY CAKE TINS,14,2011-07-26 10:03:00,8.76,12460.0,United Kingdom
540058,21931,JUMBO STORAGE BAG SUKI,8,2011-06-23 21:38:00,6.66,12503.0,EIRE
538149,22086,PAPER CHAIN KIT 50'S CHRISTMAS,5,2010-09-21 00:55:00,4.79,12427.0,Germany
545512,22138,BAKING SET 9 PIECE RETROSPOT,10,2010-07-09 22:08:00,4.39,13077.0,Australia
545148,20725,LUNCH BAG RED RETROSPOT,3,2011-04-03 03:49:00,8.07,13035.0,Portugal
542876,22960,JAM MAKING SET WITH JARS,8,2011-10-21 07:41:00,5.87,12723.0,United Kingdom
542962,21931,JUMBO STORAGE BAG SUKI,7,2010-09-07 08:50:00,4.35,12731.0,United Kingdom
537060,85123A,WHITE HANGING HEART T-LIGHT HOLDER,4,2011-02-27 12:41:00,9.23,12374.0,Australia
541183,22086,PAPER CHAIN KIT 50'S CHRISTMAS,8,2010-08-22 18:13:00,4.3,12583.0,United Kingdom
539758,22960,JAM MAKING SET WITH JARS,5,2011-08-24 05:55:00,13.27,12491.0,United Kingdom
539324,23245,SET OF 3 REGENCY CAKE TINS,10,2011-10-12 02:15:00,11.82,12471.0,United Kingdom
546180,21212,PACK OF 72 RETROSPOT CAKE CASES,10,2010-10-22 08:49:00,3.13,13155.0,EIRE
541578,20725,LUNCH BAG RED RETROSPOT,8,2011-04-22 20:44:00,7.16,12616.0,Germany
537470,23298,SPOTTY BUNTING,6,2011-09-22 23:05:00,13.85,12394.0,United Kingdom
540052,22086,PAPER CHAIN KIT 50'S CHRISTMAS,5,2010-12-17 10:12:00,12.7,12503.0,EIRE
536858,21931,JUMBO STORAGE BAG SUKI,2,2011-11-18 07:57:00,9.51,12368.0,Portugal
545127,22960,JAM MAKING SET WITH JARS,7,2011-01-02 22:50:00,4.15,13030.0,United Kingdom
C543433,20725,LUNCH BAG RED RETROSPOT,-9,2010-03-29 13:46:00,6.83,12773.0,Australia
543491,21212,PACK OF 72 RETROSPOT CAKE CASES,8,2011-04-14 02:31:00,6.69,12776.0,Australia
546296,22383,LUNCH BAG SUKI DESIGN,2,2011-04-06 08:30:00,5.21,13168.0,United Kingdom
544845,21931,JUMBO STORAGE BAG SUKI,6,2011-05-26 13:22:00,4.97,13000.0,EIRE
546111,21931,JUMBO STORAGE BAG SUKI,4,2011-02-23 17:59:00,3.34,13147.0,Belgium
538471,22086,PAPER CHAIN KIT 50'S CHRISTMAS,7,2011-09-21 01:10:00,6.29,12437.0,United Kingdom
537682,84406B,CREAM CUPID HEARTS COAT HANGER,8,2011-08-24 18:22:00,8.45,12403.0,United Kingdom
539573,20725,LUNCH BAG RED RETROSPOT,8,2011-10-05 13:19:00,13.57,12480.0,United Kingdom
537256,22423,REGENCY CAKESTAND 3 TIER,5,2011-11-20 03:23:00,9.7,,United Kingdom
540956,85123A,WHITE HANGING HEART T-LIGHT HOLDER,11,2011-04-25 09:54:00,4.8,12561.0,United Kingdom
546456,21730,GLASS STAR FROSTED T-LIGHT HOLDER,5,2010-10-28 02:50:00,2.82,13232.0,United Kingdom
545967,21212,PACK OF 72 RETROSPOT CAKE CASES,7,2010-11-28 09:06:00,7.08,13130.0,United Kingdom
540342,47566,PARTY BUNTING,2,2011-02-10 09:23:00,6.83,12514.0,United Kingdom
538618,22197,POPCORN HOLDER,6,2011-11-04 11:05:00,6.03,12442.0,United Kingdom
538683,23298,SPOTTY BUNTING,3,2011-07-09 19:38:00,6.87,12445.0,United Kingdom
544360,84879,ASSORTED COLOUR BIRD ORNAMENT,5,2011-11-18 18:12:00,9.48,12928.0,United Kingdom
536377,84879,ASSORTED COLOUR BIRD ORNAMENT,5,2011-06-07 17:34:00,10.58,12346.0,United Kingdom
541836,47566,PARTY BUNTING,8,2011-01-25 14:06:00,3.53,12638.0,United Kingdom
545050,22086,PAPER CHAIN KIT 50'S CHRISTMAS,10,2011-04-11 20:50:00,6.22,13022.0,EIRE
538695,84879,ASSORTED COLOUR BIRD ORNAMENT,4,2010-07-15 20:06:00,6.35,12446.0,United Kingdom
543818,84879,ASSORTED COLOUR BIRD ORNAMENT,2,2011-01-10 19:01:00,4.26,12806.0,United Kingdom
537516,22138,BAKING SET 9 PIECE RETROSPOT,6,2010-05-12 06:49:00,5.51,12397.0,Spain
538689,85123A,WHITE HANGING HEART T-LIGHT HOLDER,4,2011-09-12 13:51:00,6.21,12445.0,United Kingdom
538298,20725,LUNCH BAG RED RETROSPOT,3,2011-03-11 18:49:00,10.53,12431.0,Portugal
537483,23245,SET OF 3 REGENCY CAKE TINS,8,2010-09-16 14:56:00,12.63,12395.0,Australia
536939,21931,JUMBO STORAGE BAG SUKI,6,2010-12-09 05:19:00,8.95,12370.0,United Kingdom
539015,22383,LUNCH BAG SUKI DESIGN,6,2011-04-10 03:52:00,6.13,12460.0,United Kingdom
541840,23245,SET OF 3 REGENCY CAKE TINS,5,2011-05-16 00:52:00,6.71,12638.0,United Kingdom
538234,22423,REGENCY CAKESTAND 3 TIER,7,2011-07-12 19:41:00,12.97,12429.0,United Kingdom
539492,21931,JUMBO STORAGE BAG SUKI,12,2010-10-15 20:24:00,9.11,12477.0,United Kingdom
541008,22197,POPCORN HOLDER,7,2010-07-29 08:59:00,5.31,12567.0,United Kingdom
539275,21212,PACK OF 72 RETROSPOT CAKE CASES,7,2011-02-24 20:38:00,7.94,12470.0,United Kingdom
539593,23245,SET OF 3 REGENCY CAKE TINS,12,2011-08-05 00:37:00,4.88,,Belgium
540929,23203,JUMBO BAG VINTAGE DOILY,3,2010-01-25 00:25:00,7.02,12560.0,United Kingdom
545613,22457,NATURAL SLATE HEART CHALKBOARD,8,2010-11-01 20:04:00,7.68,13086.0,EIRE
538168,22383,LUNCH BAG SUKI DESIGN,10,2011-10-09 02:07:00,5.38,12427.0,Germany
539824,22086,PAPER CHAIN KIT 50'S CHRISTMAS,6,2011-02-10 18:30:00,6.8,12494.0,United Kingdom
545809,85123A,WHITE HANGING HEART T-LIGHT HOLDER,8,2011-01-16 17:31:00,6.9,13111.0,United Kingdom
538730,71053,WHITE METAL LANTERN,4,2011-03-31 01:20:00,12.08,12447.0,EIRE
536801,22960,JAM MAKING SET WITH JARS,4,2010-08-08 09:05:00,12.8,12366.0,Germany
546159,22960,JAM MAKING SET WITH JARS,3,2011-02-27 04:48:00,4.76,13153.0,United Kingdom
538905,47566,PARTY BUNTING,9,2011-08-22 16:49:00,9.91,12453.0,United Kingdom
538405,22457,NATURAL SLATE HEART CHALKBOARD,4,2010-07-21 13:27:00,13.46,12435.0,United Kingdom
538017,23203,JUMBO BAG VINTAGE DOILY,6,2011-06-02 16:16:00,11.31,12418.0,Germany
546588,22423,REGENCY CAKESTAND 3 TIER,4,2010-06-08 21:49:00,5.44,13320.0,United Kingdom
541692,22197,POPCORN HOLDER,11,2010-04-24 21:22:00,7.1,12625.0,Spain
540567,22138,BAKING SET 9 PIECE RETROSPOT,3,2010-12-30 13:52:00,7.66,12532.0,Germany
546375,20725,LUNCH BAG RED RETROSPOT,5,2010-06-02 01:59:00,5.12,13183.0,Belgium
543589,22197,POPCORN HOLDER,1,2010-10-06 14:07:00,4.27,12787.0,United Kingdom
544646,22960,JAM MAKING SET WITH JARS,4,2010-12-26 22:40:00,7.15,12973.0,United Kingdom
543316,71053,WHITE METAL LANTERN,3,2011-07-04 18:05:00,5.69,12763.0,United Kingdom
545182,85123A,WHITE HANGING HEART T-LIGHT HOLDER,4,2010-08-01 08:11:00,5.32,13038.0,Netherlands
544363,22383,LUNCH BAG SUKI DESIGN,5,2010-10-24 12:50:00,27.26,12928.0,United Kingdom
539441,47566,PARTY BUNTING,7,2010-09-08 18:23:00,11.8,12475.0,United Kingdom
541652,22457,NATURAL SLATE HEART CHALKBOARD,8,2011-11-01 04:45:00,2.95,12622.0,France
537265,21931,JUMBO STORAGE BAG SUKI,7,2011-04-20 09:13:00,12.54,12383.0,United Kingdom
541124,22457,NATURAL SLATE HEART CHALKBOARD,2,2011-02-02 18:47:00,7.41,12577.0,United Kingdom
537383,21931,JUMBO STORAGE BAG SUKI,5,2011-03-04 11:39:00,12.1,12389.0,United Kingdom
546082,23203,JUMBO BAG VINTAGE DOILY,9,2011-01-21 10:52:00,2.9,13143.0,United Kingdom
539862,22138,BAKING SET 9 PIECE RETROSPOT,8,2011-03-02 03:50:00,5.43,12496.0,United Kingdom
538027,22720,SET OF 3 CAKE TINS PANTRY DESIGN,3,2011-11-19 15:51:00,9.4,12419.0,EIRE
546334,84406B,CREAM CUPID HEARTS COAT HANGER,8,2011-06-09 11:31:00,4.21,13173.0,United Kingdom
543800,22720,SET OF 3 CAKE TINS PANTRY DESIGN,8,2011-07-19 06:13:00,6.93,12804.0,Australia
540269,47566,PARTY BUNTING,8,2011-08-10 23:16:00,8.28,12510.0,United Kingdom
538364,22383,LUNCH BAG SUKI DESIGN,5,2011-04-12 05:00:00,11.8,,United Kingdom
536787,20725,LUNCH BAG RED RETROSPOT,7,2011-11-29 10:49:00,8.22,12365.0,United Kingdom
539805,23298,SPOTTY BUNTING,6,2011-12-01 15:43:00,8.18,12493.0,Portugal
541163,85123A,WHITE HANGING HEART T-LIGHT HOLDER,10,2010-08-05 14:59:00,3.19,12582.0,United Kingdom
541981,23245,SET OF 3 REGENCY CAKE TINS,4,2011-11-05 08:10:00,5.39,12649.0,United Kingdom
542960,47566,PARTY BUNTING,4,2010-08-07 08:41:00,5.35,12731.0,United Kingdom
544447,23298,SPOTTY BUNTING,7,2010-12-02 00:33:00,19.34,12949.0,United Kingdom
542515,22960,JAM MAKING SET WITH JARS,4,2011-03-15 11:16:00,3.52,12692.0,United Kingdom
538360,20725,LUNCH BAG RED RETROSPOT,9,2011-01-28 23:08:00,6.22,12433.0,United Kingdom
537771,22383,LUNCH BAG SUKI DESIGN,4,2010-07-29 19:13:00,13.25,12409.0,Spain
537350,47566,PARTY BUNTING,4,2011-11-17 18:12:00,9.19,12387.0,United Kingdom
538171,21931,JUMBO STORAGE BAG SUKI,6,2011-12-07 21:34:00,7.47,,Germany
544434,21212,PACK OF 72 RETROSPOT CAKE CASES,8,2011-09-22 22:33:00,10.71,12947.0,United Kingdom
545965,23245,SET OF 3 REGENCY CAKE TINS,3,2010-04-23 06:20:00,6.39,13130.0,United Kingdom
542156,84406B,CREAM CUPID HEARTS COAT HANGER,7,2010-09-06 21:13:00,6.37,12664.0,Netherlands
541524,21212,PACK OF 72 RETROSPOT CAKE CASES,6,2011-05-19 00:39:00,3.11,12613.0,EIRE
537608,21730,GLASS STAR FROSTED T-LIGHT HOLDER,5,2010-08-22 11:43:00,5.12,12401.0,EIRE
538936,22197,POPCORN HOLDER,8,2011-02-03 04:39:00,13.46,12456.0,United Kingdom
537094,71053,WHITE METAL LANTERN,3,2011-11-14 18:08:00,10.35,12376.0,France
543808,21730,GLASS STAR FROSTED T-LIGHT HOLDER,4,2011-09-15 13:55:00,7.05,12805.0,Australia
538926,21730,GLASS STAR FROSTED T-LIGHT HOLDER,8,2011-11-08 12:43:00,7.76,12455.0,Belgium
536914,23245,SET OF 3 REGENCY CAKE TINS,6,2011-06-22 10:59:00,11.58,12369.0,United Kingdom
536715,22138,BAKING SET 9 PIECE RETROSPOT,5,2010-07-12 11:47:00,13.43,12361.0,United Kingdom
547054,22960,JAM MAKING SET WITH JARS,5,2011-02-01 01:09:00,5.89,13602.0,United Kingdom
