invoice_id,invoice_date,customer_id,country,product_id,product_name,category,quantity,unit_price,line_total,archetype
INV100417,2024-07-24,C00336,United Kingdom,P0227,Garden Item 0227,Garden,1,14.32,14.32,loyal
INV100417,2024-07-24,C00336,United Kingdom,P0090,Garden Item 0090,Garden,2,12.93,25.86,loyal
INV100417,2024-07-24,C00336,United Kingdom,P0240,Garden Item 0240,Garden,2,7.99,15.98,loyal
INV100417,2024-07-24,C00336,United Kingdom,P0133,Home Item 0133,Home & Kitchen,3,3.6,10.8,loyal
INV100417,2024-07-24,C00336,United Kingdom,P0068,Beauty Item 0068,Beauty,4,7.24,28.96,loyal
INV100648,2024-07-24,C00086,United Kingdom,P0268,Beauty Item 0268,Beauty,1,10.88,10.88,regular
INV100648,2024-07-24,C00086,United Kingdom,P0224,Toys Item 0224,Toys,3,6.73,20.19,regular
INV100908,2024-07-24,C00485,Spain,P0075,Home Item 0075,Home & Kitchen,3,4.7,14.1,regular
INV101064,2024-07-24,C00450,Germany,P0033,Sports Item 0033,Sports,3,8.82,26.46,regular
INV101064,2024-07-24,C00450,Germany,P0210,Beauty Item 0210,Beauty,1,6.08,6.08,regular
INV101087,2024-07-24,C00244,Netherlands,P0149,Toys Item 0149,Toys,4,6.39,25.56,at_risk
INV101441,2024-07-24,C00052,Spain,P0247,Home Item 0247,Home & Kitchen,2,15.37,30.74,champion
INV100231,2024-07-25,C00000,Germany,P0093,Beauty Item 0093,Beauty,4,9.44,37.76,at_risk
INV100231,2024-07-25,C00000,Germany,P0149,Toys Item 0149,Toys,5,6.39,31.95,at_risk
INV100231,2024-07-25,C00000,Germany,P0156,Beauty Item 0156,Beauty,2,6.52,13.04,at_risk
INV100515,2024-07-25,C00478,United Kingdom,P0115,Home Item 0115,Home & Kitchen,4,20.54,82.16,champion
INV100515,2024-07-25,C00478,United Kingdom,P0180,Stationery Item 0180,Stationery,1,9.07,9.07,champion
INV100515,2024-07-25,C00478,United Kingdom,P0145,Electronics Item 0145,Electronics Accessories,1,13.74,13.74,champion
INV100515,2024-07-25,C00478,United Kingdom,P0146,Garden Item 0146,Garden,2,10.36,20.72,champion
INV100515,2024-07-25,C00478,United Kingdom,P0041,Electronics Item 0041,Electronics Accessories,2,18.37,36.74,champion
INV100783,2024-07-25,C00004,United Kingdom,P0185,Home Item 0185,Home & Kitchen,4,22.37,89.48,loyal
INV100783,2024-07-25,C00004,United Kingdom,P0086,Toys Item 0086,Toys,5,15.78,78.9,loyal
INV100783,2024-07-25,C00004,United Kingdom,P0098,Beauty Item 0098,Beauty,3,10.79,32.37,loyal
INV100783,2024-07-25,C00004,United Kingdom,P0113,Garden Item 0113,Garden,3,5.12,15.36,loyal
INV100843,2024-07-25,C00206,Germany,P0043,Electronics Item 0043,Electronics Accessories,5,19.52,97.6,loyal
INV100864,2024-07-25,C00198,United Kingdom,P0280,Beauty Item 0280,Beauty,3,6.37,19.11,champion
INV100864,2024-07-25,C00198,United Kingdom,P0281,Beauty Item 0281,Beauty,2,2.14,4.28,champion
INV100864,2024-07-25,C00198,United Kingdom,P0182,Toys Item 0182,Toys,2,14.77,29.54,champion
INV100864,2024-07-25,C00198,United Kingdom,P0137,Beauty Item 0137,Beauty,2,7.15,14.3,champion
INV100864,2024-07-25,C00198,United Kingdom,P0093,Beauty Item 0093,Beauty,2,9.44,18.88,champion
INV100864,2024-07-25,C00198,United Kingdom,P0029,Sports Item 0029,Sports,3,15.87,47.61,champion
INV100864,2024-07-25,C00198,United Kingdom,P0101,Stationery Item 0101,Stationery,4,55.1,220.4,champion
INV100864,2024-07-25,C00198,United Kingdom,P0252,Sports Item 0252,Sports,1,8.64,8.64,champion
INV100864,2024-07-25,C00198,United Kingdom,P0146,Garden Item 0146,Garden,5,10.36,51.8,champion
INV100864,2024-07-25,C00198,United Kingdom,P0147,Electronics Item 0147,Electronics Accessories,2,21.42,42.84,champion
INV100864,2024-07-25,C00198,United Kingdom,P0289,Home Item 0289,Home & Kitchen,1,3.62,3.62,champion
INV100864,2024-07-25,C00198,United Kingdom,P0282,Beauty Item 0282,Beauty,4,10.02,40.08,champion
INV100978,2024-07-25,C00248,Germany,P0055,Toys Item 0055,Toys,3,36.31,108.93,regular
INV100597,2024-07-26,C00220,Ireland,P0177,Apparel Item 0177,Apparel,2,7.91,15.82,loyal
INV101372,2024-07-26,C00202,Germany,P0293,Toys Item 0293,Toys,5,13.85,69.25,regular
INV101372,2024-07-26,C00202,Germany,P0117,Beauty Item 0117,Beauty,1,11.91,11.91,regular
INV101372,2024-07-26,C00202,Germany,P0049,Home Item 0049,Home & Kitchen,1,26.16,26.16,regular
INV100405,2024-07-27,C00461,Spain,P0135,Beauty Item 0135,Beauty,4,17.3,69.2,loyal
INV101359,2024-07-27,C00047,Germany,P0131,Stationery Item 0131,Stationery,5,12.06,60.3,champion
INV101359,2024-07-27,C00047,Germany,P0105,Beauty Item 0105,Beauty,2,10.5,21.0,champion
INV101359,2024-07-27,C00047,Germany,P0079,Sports Item 0079,Sports,4,17.36,69.44,champion
INV101359,2024-07-27,C00047,Germany,P0263,Toys Item 0263,Toys,2,10.21,20.42,champion
INV101375,2024-07-27,C00362,United Kingdom,P0027,Electronics Item 0027,Electronics Accessories,2,19.73,39.46,loyal
INV101452,2024-07-27,C00190,United Kingdom,P0053,Garden Item 0053,Garden,4,9.88,39.52,loyal
INV101452,2024-07-27,C00190,United Kingdom,P0114,Home Item 0114,Home & Kitchen,5,15.7,78.5,loyal
INV101452,2024-07-27,C00190,United Kingdom,P0012,Beauty Item 0012,Beauty,2,8.67,17.34,loyal
INV101452,2024-07-27,C00190,United Kingdom,P0230,Apparel Item 0230,Apparel,3,13.03,39.09,loyal
INV100024,2024-07-28,C00158,France,P0055,Toys Item 0055,Toys,2,36.31,72.62,loyal
INV100024,2024-07-28,C00158,France,P0094,Apparel Item 0094,Apparel,3,14.15,42.45,loyal
INV100095,2024-07-28,C00372,Germany,P0280,Beauty Item 0280,Beauty,5,6.37,31.85,loyal
INV100095,2024-07-28,C00372,Germany,P0095,Sports Item 0095,Sports,1,6.85,6.85,loyal
INV100095,2024-07-28,C00372,Germany,P0040,Toys Item 0040,Toys,4,25.32,101.28,loyal
INV100095,2024-07-28,C00372,Germany,P0142,Apparel Item 0142,Apparel,2,14.63,29.26,loyal
INV100477,2024-07-28,C00435,Spain,P0287,Toys Item 0287,Toys,3,17.98,53.94,loyal
INV100477,2024-07-28,C00435,Spain,P0102,Toys Item 0102,Toys,2,14.39,28.78,loyal
INV100631,2024-07-28,C00206,Germany,P0290,Garden Item 0290,Garden,5,5.49,27.45,loyal
INV100631,2024-07-28,C00206,Germany,P0200,Garden Item 0200,Garden,2,9.29,18.58,loyal
INV100631,2024-07-28,C00206,Germany,P0169,Apparel Item 0169,Apparel,2,6.65,13.3,loyal
INV100631,2024-07-28,C00206,Germany,P0124,Toys Item 0124,Toys,2,5.36,10.72,loyal
INV100855,2024-07-28,C00111,Netherlands,P0094,Apparel Item 0094,Apparel,2,14.15,28.3,loyal
INV100855,2024-07-28,C00111,Netherlands,P0073,Garden Item 0073,Garden,1,8.64,8.64,loyal
INV100855,2024-07-28,C00111,Netherlands,P0079,Sports Item 0079,Sports,5,17.36,86.8,loyal
INV100855,2024-07-28,C00111,Netherlands,P0235,Sports Item 0235,Sports,4,4.95,19.8,loyal
INV100855,2024-07-28,C00111,Netherlands,P0123,Toys Item 0123,Toys,2,19.79,39.58,loyal
INV100855,2024-07-28,C00111,Netherlands,P0162,Sports Item 0162,Sports,4,19.3,77.2,loyal
INV100967,2024-07-28,C00418,Spain,P0251,Sports Item 0251,Sports,5,7.43,37.15,loyal
INV100967,2024-07-28,C00418,Spain,P0167,Sports Item 0167,Sports,1,9.45,9.45,loyal
INV100967,2024-07-28,C00418,Spain,P0204,Apparel Item 0204,Apparel,4,44.41,177.64,loyal
INV100967,2024-07-28,C00418,Spain,P0153,Home Item 0153,Home & Kitchen,5,2.62,13.1,loyal
INV101055,2024-07-28,C00146,Netherlands,P0125,Toys Item 0125,Toys,3,25.33,75.99,regular
INV101055,2024-07-28,C00146,Netherlands,P0242,Stationery Item 0242,Stationery,1,7.66,7.66,regular
INV101218,2024-07-28,C00126,United Kingdom,P0208,Sports Item 0208,Sports,5,17.62,88.1,regular
INV101218,2024-07-28,C00126,United Kingdom,P0016,Beauty Item 0016,Beauty,5,16.32,81.6,regular
INV100383,2024-07-29,C00145,Spain,P0094,Apparel Item 0094,Apparel,5,14.15,70.75,loyal
INV100383,2024-07-29,C00145,Spain,P0013,Apparel Item 0013,Apparel,1,6.43,6.43,loyal
INV100383,2024-07-29,C00145,Spain,P0207,Apparel Item 0207,Apparel,4,10.85,43.4,loyal
INV100418,2024-07-29,C00226,France,P0210,Beauty Item 0210,Beauty,4,6.08,24.32,loyal
INV100418,2024-07-29,C00226,France,P0101,Stationery Item 0101,Stationery,1,55.1,55.1,loyal
INV100418,2024-07-29,C00226,France,P0161,Home Item 0161,Home & Kitchen,1,6.97,6.97,loyal
INV100418,2024-07-29,C00226,France,P0061,Stationery Item 0061,Stationery,1,8.19,8.19,loyal
INV100418,2024-07-29,C00226,France,P0086,Toys Item 0086,Toys,5,15.78,78.9,loyal
INV100418,2024-07-29,C00226,France,P0235,Sports Item 0235,Sports,1,4.95,4.95,loyal
INV100418,2024-07-29,C00226,France,P0034,Apparel Item 0034,Apparel,3,8.29,24.87,loyal
INV100418,2024-07-29,C00226,France,P0079,Sports Item 0079,Sports,2,17.36,34.72,loyal
INV100472,2024-07-29,C00470,Netherlands,P0098,Beauty Item 0098,Beauty,3,10.79,32.37,champion
INV100472,2024-07-29,C00470,Netherlands,P0202,Toys Item 0202,Toys,3,3.81,11.43,champion
INV100472,2024-07-29,C00470,Netherlands,P0291,Sports Item 0291,Sports,5,23.03,115.15,champion
INV100472,2024-07-29,C00470,Netherlands,P0051,Stationery Item 0051,Stationery,1,7.32,7.32,champion
INV100875,2024-07-29,C00280,United Kingdom,P0045,Electronics Item 0045,Electronics Accessories,1,3.96,3.96,loyal
INV100875,2024-07-29,C00280,United Kingdom,P0153,Home Item 0153,Home & Kitchen,5,2.62,13.1,loyal
INV100969,2024-07-29,C00418,Spain,P0049,Home Item 0049,Home & Kitchen,3,26.16,78.48,loyal
INV100969,2024-07-29,C00418,Spain,P0233,Apparel Item 0233,Apparel,1,25.83,25.83,loyal
INV100969,2024-07-29,C00418,Spain,P0099,Toys Item 0099,Toys,1,3.9,3.9,loyal
INV100969,2024-07-29,C00418,Spain,P0083,Apparel Item 0083,Apparel,5,6.29,31.45,loyal
INV100969,2024-07-29,C00418,Spain,P0282,Beauty Item 0282,Beauty,2,10.02,20.04,loyal
INV101409,2024-07-29,C00327,Spain,P0007,Stationery Item 0007,Stationery,4,19.96,79.84,champion
INV101409,2024-07-29,C00327,Spain,P0025,Garden Item 0025,Garden,2,16.76,33.52,champion
INV101409,2024-07-29,C00327,Spain,P0128,Stationery Item 0128,Stationery,2,9.37,18.74,champion
INV101409,2024-07-29,C00327,Spain,P0288,Stationery Item 0288,Stationery,3,9.96,29.88,champion
INV101409,2024-07-29,C00327,Spain,P0001,Sports Item 0001,Sports,4,20.7,82.8,champion
INV101409,2024-07-29,C00327,Spain,P0254,Garden Item 0254,Garden,3,47.1,141.3,champion
INV101409,2024-07-29,C00327,Spain,P0210,Beauty Item 0210,Beauty,1,6.08,6.08,champion
INV101456,2024-07-29,C00003,United Kingdom,P0026,Sports Item 0026,Sports,3,9.03,27.09,regular
INV101469,2024-07-29,C00359,France,P0250,Stationery Item 0250,Stationery,5,11.75,58.75,champion
INV101469,2024-07-29,C00359,France,P0080,Toys Item 0080,Toys,3,10.29,30.87,champion
INV101469,2024-07-29,C00359,France,P0285,Toys Item 0285,Toys,5,5.98,29.9,champion
INV101469,2024-07-29,C00359,France,P0171,Garden Item 0171,Garden,4,6.31,25.24,champion
INV101469,2024-07-29,C00359,France,P0029,Sports Item 0029,Sports,1,15.87,15.87,champion
INV101469,2024-07-29,C00359,France,P0262,Home Item 0262,Home & Kitchen,1,8.77,8.77,champion
INV101469,2024-07-29,C00359,France,P0081,Garden Item 0081,Garden,1,26.84,26.84,champion
INV101469,2024-07-29,C00359,France,P0105,Beauty Item 0105,Beauty,2,10.5,21.0,champion
INV101469,2024-07-29,C00359,France,P0255,Electronics Item 0255,Electronics Accessories,3,2.75,8.25,champion
INV100299,2024-07-30,C00379,United Kingdom,P0271,Garden Item 0271,Garden,1,4.37,4.37,champion
INV100299,2024-07-30,C00379,United Kingdom,P0140,Apparel Item 0140,Apparel,2,15.06,30.12,champion
INV100329,2024-07-30,C00478,United Kingdom,P0092,Home Item 0092,Home & Kitchen,3,34.22,102.66,champion
INV100329,2024-07-30,C00478,United Kingdom,P0011,Stationery Item 0011,Stationery,5,15.05,75.25,champion
INV100329,2024-07-30,C00478,United Kingdom,P0126,Sports Item 0126,Sports,1,23.67,23.67,champion
INV100329,2024-07-30,C00478,United Kingdom,P0114,Home Item 0114,Home & Kitchen,1,15.7,15.7,champion
INV100329,2024-07-30,C00478,United Kingdom,P0037,Toys Item 0037,Toys,2,10.9,21.8,champion
INV100329,2024-07-30,C00478,United Kingdom,P0290,Garden Item 0290,Garden,1,5.49,5.49,champion
INV100329,2024-07-30,C00478,United Kingdom,P0022,Garden Item 0022,Garden,1,9.52,9.52,champion
INV100329,2024-07-30,C00478,United Kingdom,P0094,Apparel Item 0094,Apparel,2,14.15,28.3,champion
INV100618,2024-07-30,C00334,United Kingdom,P0276,Apparel Item 0276,Apparel,3,8.49,25.47,loyal
INV100618,2024-07-30,C00334,United Kingdom,P0089,Apparel Item 0089,Apparel,1,7.02,7.02,loyal
INV100618,2024-07-30,C00334,United Kingdom,P0176,Toys Item 0176,Toys,3,20.55,61.65,loyal
INV100618,2024-07-30,C00334,United Kingdom,P0081,Garden Item 0081,Garden,1,26.84,26.84,loyal
INV100618,2024-07-30,C00334,United Kingdom,P0254,Garden Item 0254,Garden,4,47.1,188.4,loyal
INV100665,2024-07-30,C00210,United Kingdom,P0229,Stationery Item 0229,Stationery,4,10.31,41.24,regular
INV101040,2024-07-30,C00237,United Kingdom,P0203,Sports Item 0203,Sports,4,20.16,80.64,regular
INV101040,2024-07-30,C00237,United Kingdom,P0219,Stationery Item 0219,Stationery,4,10.17,40.68,regular
INV101040,2024-07-30,C00237,United Kingdom,P0124,Toys Item 0124,Toys,1,5.36,5.36,regular
INV101458,2024-07-30,C00320,United Kingdom,P0109,Apparel Item 0109,Apparel,2,11.92,23.84,loyal
INV101458,2024-07-30,C00320,United Kingdom,P0104,Beauty Item 0104,Beauty,3,15.26,45.78,loyal
INV101458,2024-07-30,C00320,United Kingdom,P0096,Toys Item 0096,Toys,1,10.29,10.29,loyal
INV101458,2024-07-30,C00320,United Kingdom,P0269,Electronics Item 0269,Electronics Accessories,2,3.48,6.96,loyal
INV100278,2024-07-31,C00019,Germany,P0082,Home Item 0082,Home & Kitchen,3,2.54,7.62,loyal
INV100278,2024-07-31,C00019,Germany,P0251,Sports Item 0251,Sports,3,7.43,22.29,loyal
INV100278,2024-07-31,C00019,Germany,P0272,Stationery Item 0272,Stationery,4,43.64,174.56,loyal
INV100278,2024-07-31,C00019,Germany,P0064,Beauty Item 0064,Beauty,1,5.73,5.73,loyal
INV100779,2024-07-31,C00348,Germany,P0074,Beauty Item 0074,Beauty,2,28.74,57.48,champion
INV100779,2024-07-31,C00348,Germany,P0265,Home Item 0265,Home & Kitchen,5,6.17,30.85,champion
INV100779,2024-07-31,C00348,Germany,P0098,Beauty Item 0098,Beauty,3,10.79,32.37,champion
INV100779,2024-07-31,C00348,Germany,P0204,Apparel Item 0204,Apparel,4,44.41,177.64,champion
INV100779,2024-07-31,C00348,Germany,P0223,Sports Item 0223,Sports,3,37.0,111.0,champion
INV100779,2024-07-31,C00348,Germany,P0138,Stationery Item 0138,Stationery,4,23.38,93.52,champion
INV100779,2024-07-31,C00348,Germany,P0176,Toys Item 0176,Toys,4,20.55,82.2,champion
INV100779,2024-07-31,C00348,Germany,P0237,Sports Item 0237,Sports,4,4.87,19.48,champion
INV100779,2024-07-31,C00348,Germany,P0024,Sports Item 0024,Sports,5,9.12,45.6,champion
INV100779,2024-07-31,C00348,Germany,P0113,Garden Item 0113,Garden,4,5.12,20.48,champion
INV100779,2024-07-31,C00348,Germany,P0105,Beauty Item 0105,Beauty,2,10.5,21.0,champion
INV100779,2024-07-31,C00348,Germany,P0083,Apparel Item 0083,Apparel,1,6.29,6.29,champion
INV100779,2024-07-31,C00348,Germany,P0167,Sports Item 0167,Sports,5,9.45,47.25,champion
INV100779,2024-07-31,C00348,Germany,P0210,Beauty Item 0210,Beauty,2,6.08,12.16,champion
INV100779,2024-07-31,C00348,Germany,P0073,Garden Item 0073,Garden,2,8.64,17.28,champion
INV100779,2024-07-31,C00348,Germany,P0064,Beauty Item 0064,Beauty,1,5.73,5.73,champion
INV101069,2024-07-31,C00289,Spain,P0049,Home Item 0049,Home & Kitchen,4,26.16,104.64,loyal
INV101069,2024-07-31,C00289,Spain,P0174,Apparel Item 0174,Apparel,3,14.86,44.58,loyal
INV101069,2024-07-31,C00289,Spain,P0252,Sports Item 0252,Sports,5,8.64,43.2,loyal
INV101069,2024-07-31,C00289,Spain,P0120,Sports Item 0120,Sports,2,12.93,25.86,loyal
INV101069,2024-07-31,C00289,Spain,P0202,Toys Item 0202,Toys,3,3.81,11.43,loyal
INV101069,2024-07-31,C00289,Spain,P0242,Stationery Item 0242,Stationery,1,7.66,7.66,loyal
INV101069,2024-07-31,C00289,Spain,P0162,Sports Item 0162,Sports,1,19.3,19.3,loyal
INV101186,2024-07-31,C00202,Germany,P0023,Garden Item 0023,Garden,5,6.18,30.9,regular
INV101186,2024-07-31,C00202,Germany,P0095,Sports Item 0095,Sports,4,6.85,27.4,regular
INV100170,2024-08-01,C00498,Ireland,P0231,Toys Item 0231,Toys,3,10.98,32.94,loyal
INV100170,2024-08-01,C00498,Ireland,P0200,Garden Item 0200,Garden,2,9.29,18.58,loyal
INV100170,2024-08-01,C00498,Ireland,P0252,Sports Item 0252,Sports,4,8.64,34.56,loyal
INV100170,2024-08-01,C00498,Ireland,P0040,Toys Item 0040,Toys,3,25.32,75.96,loyal
INV100170,2024-08-01,C00498,Ireland,P0136,Beauty Item 0136,Beauty,5,11.76,58.8,loyal
INV100171,2024-08-01,C00386,United Kingdom,P0258,Toys Item 0258,Toys,4,17.95,71.8,at_risk
INV100171,2024-08-01,C00386,United Kingdom,P0056,Toys Item 0056,Toys,3,5.63,16.89,at_risk
INV100296,2024-08-01,C00495,United Kingdom,P0260,Garden Item 0260,Garden,1,17.06,17.06,regular
INV100296,2024-08-01,C00495,United Kingdom,P0296,Electronics Item 0296,Electronics Accessories,5,13.81,69.05,regular
INV100296,2024-08-01,C00495,United Kingdom,P0180,Stationery Item 0180,Stationery,4,9.07,36.28,regular
INV100323,2024-08-01,C00248,Germany,P0260,Garden Item 0260,Garden,2,17.06,34.12,regular
INV100323,2024-08-01,C00248,Germany,P0143,Home Item 0143,Home & Kitchen,2,7.7,15.4,regular
INV100323,2024-08-01,C00248,Germany,P0213,Toys Item 0213,Toys,5,13.64,68.2,regular
INV100323,2024-08-01,C00248,Germany,P0187,Garden Item 0187,Garden,2,6.33,12.66,regular
INV100323,2024-08-01,C00248,Germany,P0127,Toys Item 0127,Toys,2,32.0,64.0,regular
INV100323,2024-08-01,C00248,Germany,P0009,Sports Item 0009,Sports,2,10.35,20.7,regular
INV100986,2024-08-01,C00487,United Kingdom,P0178,Garden Item 0178,Garden,2,15.19,30.38,champion
INV100986,2024-08-01,C00487,United Kingdom,P0261,Stationery Item 0261,Stationery,4,4.53,18.12,champion
INV100986,2024-08-01,C00487,United Kingdom,P0252,Sports Item 0252,Sports,1,8.64,8.64,champion
INV100986,2024-08-01,C00487,United Kingdom,P0145,Electronics Item 0145,Electronics Accessories,3,13.74,41.22,champion
INV100997,2024-08-01,C00005,Spain,P0198,Garden Item 0198,Garden,5,17.59,87.95,at_risk
INV100046,2024-08-02,C00184,United Kingdom,P0270,Electronics Item 0270,Electronics Accessories,3,13.76,41.28,regular
INV100046,2024-08-02,C00184,United Kingdom,P0174,Apparel Item 0174,Apparel,2,14.86,29.72,regular
INV100046,2024-08-02,C00184,United Kingdom,P0234,Beauty Item 0234,Beauty,3,14.59,43.77,regular
INV100046,2024-08-02,C00184,United Kingdom,P0283,Toys Item 0283,Toys,1,9.72,9.72,regular
INV100046,2024-08-02,C00184,United Kingdom,P0010,Sports Item 0010,Sports,3,16.22,48.66,regular
INV100046,2024-08-02,C00184,United Kingdom,P0052,Beauty Item 0052,Beauty,3,4.18,12.54,regular
INV100148,2024-08-02,C00237,United Kingdom,P0215,Stationery Item 0215,Stationery,1,15.43,15.43,regular
INV100148,2024-08-02,C00237,United Kingdom,P0140,Apparel Item 0140,Apparel,1,15.06,15.06,regular
INV100148,2024-08-02,C00237,United Kingdom,P0141,Sports Item 0141,Sports,1,16.81,16.81,regular
INV100576,2024-08-02,C00144,Germany,P0282,Beauty Item 0282,Beauty,4,10.02,40.08,loyal
INV100576,2024-08-02,C00144,Germany,P0278,Toys Item 0278,Toys,3,8.56,25.68,loyal
INV100576,2024-08-02,C00144,Germany,P0031,Apparel Item 0031,Apparel,2,17.17,34.34,loyal
INV100576,2024-08-02,C00144,Germany,P0017,Toys Item 0017,Toys,3,13.41,40.23,loyal
INV100086,2024-08-03,C00367,Ireland,P0089,Apparel Item 0089,Apparel,5,7.02,35.1,loyal
INV100551,2024-08-03,C00078,Ireland,P0091,Garden Item 0091,Garden,3,12.22,36.66,loyal
INV100551,2024-08-03,C00078,Ireland,P0214,Beauty Item 0214,Beauty,1,5.84,5.84,loyal
INV100551,2024-08-03,C00078,Ireland,P0129,Sports Item 0129,Sports,4,7.01,28.04,loyal
INV100551,2024-08-03,C00078,Ireland,P0266,Beauty Item 0266,Beauty,5,9.2,46.0,loyal
INV100551,2024-08-03,C00078,Ireland,P0141,Sports Item 0141,Sports,1,16.81,16.81,loyal
INV100551,2024-08-03,C00078,Ireland,P0097,Stationery Item 0097,Stationery,5,7.93,39.65,loyal
INV100551,2024-08-03,C00078,Ireland,P0217,Electronics Item 0217,Electronics Accessories,2,2.06,4.12,loyal
INV100608,2024-08-03,C00143,Germany,P0177,Apparel Item 0177,Apparel,4,7.91,31.64,champion
INV100608,2024-08-03,C00143,Germany,P0203,Sports Item 0203,Sports,2,20.16,40.32,champion
INV100608,2024-08-03,C00143,Germany,P0208,Sports Item 0208,Sports,3,17.62,52.86,champion
INV100608,2024-08-03,C00143,Germany,P0211,Garden Item 0211,Garden,3,10.09,30.27,champion
INV100013,2024-08-04,C00188,Germany,P0043,Electronics Item 0043,Electronics Accessories,4,19.52,78.08,regular
INV100013,2024-08-04,C00188,Germany,P0177,Apparel Item 0177,Apparel,2,7.91,15.82,regular
INV100013,2024-08-04,C00188,Germany,P0182,Toys Item 0182,Toys,5,14.77,73.85,regular
INV100013,2024-08-04,C00188,Germany,P0061,Stationery Item 0061,Stationery,3,8.19,24.57,regular
INV100139,2024-08-04,C00227,France,P0257,Electronics Item 0257,Electronics Accessories,5,16.69,83.45,champion
INV100139,2024-08-04,C00227,France,P0236,Toys Item 0236,Toys,3,18.12,54.36,champion
INV100139,2024-08-04,C00227,France,P0072,Home Item 0072,Home & Kitchen,3,25.41,76.23,champion
INV100139,2024-08-04,C00227,France,P0019,Electronics Item 0019,Electronics Accessories,2,17.73,35.46,champion
INV100139,2024-08-04,C00227,France,P0045,Electronics Item 0045,Electronics Accessories,3,3.96,11.88,champion
INV100139,2024-08-04,C00227,France,P0146,Garden Item 0146,Garden,4,10.36,41.44,champion
INV100139,2024-08-04,C00227,France,P0048,Apparel Item 0048,Apparel,2,12.95,25.9,champion
INV100139,2024-08-04,C00227,France,P0121,Toys Item 0121,Toys,5,8.89,44.45,champion
INV100399,2024-08-04,C00214,Germany,P0237,Sports Item 0237,Sports,5,4.87,24.35,champion
INV100399,2024-08-04,C00214,Germany,P0036,Toys Item 0036,Toys,4,10.76,43.04,champion
INV100399,2024-08-04,C00214,Germany,P0285,Toys Item 0285,Toys,2,5.98,11.96,champion
INV100399,2024-08-04,C00214,Germany,P0123,Toys Item 0123,Toys,2,19.79,39.58,champion
INV100663,2024-08-04,C00251,France,P0216,Stationery Item 0216,Stationery,4,7.88,31.52,regular
INV100663,2024-08-04,C00251,France,P0141,Sports Item 0141,Sports,1,16.81,16.81,regular
INV100663,2024-08-04,C00251,France,P0066,Toys Item 0066,Toys,3,6.01,18.03,regular
INV100663,2024-08-04,C00251,France,P0149,Toys Item 0149,Toys,4,6.39,25.56,regular
INV100663,2024-08-04,C00251,France,P0003,Beauty Item 0003,Beauty,5,11.37,56.85,regular
INV101334,2024-08-04,C00327,Spain,P0160,Garden Item 0160,Garden,3,13.38,40.14,champion
INV101334,2024-08-04,C00327,Spain,P0287,Toys Item 0287,Toys,4,17.98,71.92,champion
INV101334,2024-08-04,C00327,Spain,P0238,Beauty Item 0238,Beauty,3,13.56,40.68,champion
INV101334,2024-08-04,C00327,Spain,P0237,Sports Item 0237,Sports,2,4.87,9.74,champion
INV101334,2024-08-04,C00327,Spain,P0111,Sports Item 0111,Sports,3,52.97,158.91,champion
INV101334,2024-08-04,C00327,Spain,P0158,Garden Item 0158,Garden,3,8.27,24.81,champion
INV101334,2024-08-04,C00327,Spain,P0113,Garden Item 0113,Garden,1,5.12,5.12,champion
INV101334,2024-08-04,C00327,Spain,P0135,Beauty Item 0135,Beauty,4,17.3,69.2,champion
INV101334,2024-08-04,C00327,Spain,P0112,Apparel Item 0112,Apparel,5,14.8,74.0,champion
INV100306,2024-08-05,C00047,Germany,P0280,Beauty Item 0280,Beauty,5,6.37,31.85,champion
INV100306,2024-08-05,C00047,Germany,P0074,Beauty Item 0074,Beauty,3,28.74,86.22,champion
INV100306,2024-08-05,C00047,Germany,P0174,Apparel Item 0174,Apparel,1,14.86,14.86,champion
INV100306,2024-08-05,C00047,Germany,P0159,Home Item 0159,Home & Kitchen,1,7.2,7.2,champion
INV100306,2024-08-05,C00047,Germany,P0229,Stationery Item 0229,Stationery,5,10.31,51.55,champion
INV100306,2024-08-05,C00047,Germany,P0232,Stationery Item 0232,Stationery,5,13.04,65.2,champion
INV100306,2024-08-05,C00047,Germany,P0125,Toys Item 0125,Toys,1,25.33,25.33,champion
INV100306,2024-08-05,C00047,Germany,P0099,Toys Item 0099,Toys,2,3.9,7.8,champion
INV100306,2024-08-05,C00047,Germany,P0214,Beauty Item 0214,Beauty,2,5.84,11.68,champion
INV100306,2024-08-05,C00047,Germany,P0124,Toys Item 0124,Toys,2,5.36,10.72,champion
INV100306,2024-08-05,C00047,Germany,P0038,Beauty Item 0038,Beauty,4,4.36,17.44,champion
INV100306,2024-08-05,C00047,Germany,P0181,Beauty Item 0181,Beauty,3,22.25,66.75,champion
INV100523,2024-08-05,C00140,Netherlands,P0195,Apparel Item 0195,Apparel,3,27.22,81.66,dormant
INV100611,2024-08-05,C00403,France,P0007,Stationery Item 0007,Stationery,2,19.96,39.92,regular
INV100611,2024-08-05,C00403,France,P0186,Sports Item 0186,Sports,1,11.3,11.3,regular
INV100662,2024-08-05,C00384,Ireland,P0214,Beauty Item 0214,Beauty,1,5.84,5.84,champion
INV100662,2024-08-05,C00384,Ireland,P0253,Toys Item 0253,Toys,4,5.41,21.64,champion
INV100662,2024-08-05,C00384,Ireland,P0044,Apparel Item 0044,Apparel,5,13.46,67.3,champion
INV100662,2024-08-05,C00384,Ireland,P0115,Home Item 0115,Home & Kitchen,5,20.54,102.7,champion
